,link
2806,https://www.aftonbladet.se/nyheter/a/dd7GLX/knivskar-lektor-till-dods--nu-doms-han-for-mord
2807,https://www.aftonbladet.se/nyheter/a/8wGXwx/han-forsokte-dolja-sparen
2808,https://www.aftonbladet.se/nyheter/a/e1Gy8K/15-gripna-i-kroatisk-vapensmugglarliga
2809,https://www.aftonbladet.se/nyheter/a/Kvr4BE/ska-sverige-ha-ett-sexbrottsregister
2810,https://www.aftonbladet.se/nyheter/a/G1rj9q/82-arig-kvinna-atalas-for-knivhugg
2811,https://www.aftonbladet.se/nyheter/a/yvl9Jr/dna-spar-kan-losa-morden
2812,https://www.aftonbladet.se/nyheter/a/J1rlP8/misstankt-mordare-anhallen
2813,https://www.aftonbladet.se/nyheter/kolumnister/a/wE3KzL/skaggige-lennart-latsas-da-och-da-tala-arabiska
2814,https://www.aftonbladet.se/nyheter/a/dd7vBO/atalad-for-mord-pa-lektor
2815,https://www.aftonbladet.se/relationer/a/21VoQr/det-var-tuffa-polisforhor
2816,https://www.aftonbladet.se/nyheter/a/L03jOq/ville-in-hos-ministern
2817,https://www.aftonbladet.se/nyheter/a/7l77KW/kvinnan-stortade-mot-sin-dod
2818,https://www.aftonbladet.se/nyheter/a/m6Kv1v/eklund-utreds-inte-for-avestamord
2819,https://www.aftonbladet.se/nyheter/a/qnyynE/man-anhallen-for-balkongmordet
2820,https://www.aftonbladet.se/ledare/a/1koWke/engla-motte-ondskan
2821,https://www.aftonbladet.se/nyheter/a/zLl9yq/englas-begravning-kan-sandas-i-svt
2822,https://www.aftonbladet.se/nyheter/a/4dO3PG/tio-ar-for-balkongmord
2823,https://www.aftonbladet.se/sportbladet/trav365/a/3j1P0e/os-stjarnor-pa-plats-infor-dagens-travfest
2824,https://www.aftonbladet.se/nyheter/a/8wGJP2/42-aring-haktad-for-deniz-mordet
2825,https://www.aftonbladet.se/kultur/teater/a/J1r6g7/vem-dodar-ett-barn
2826,https://www.aftonbladet.se/nyheter/a/0EpwpA/livstid-for-dubbelmorden
2827,https://www.aftonbladet.se/ledare/a/0EBQkG/dagen-goteborg-blev-ett-hollywoodmanus
2828,https://www.aftonbladet.se/nyheter/a/EoxdGj/tva-haktade-for-goteborgsmord
2829,https://www.aftonbladet.se/nyheter/a/9mkKeW/allt-farre-mord-klaras-upp
2830,https://www.aftonbladet.se/nyheter/a/yvl1lK/man-skuren-till-dods-i-lagenhet
2831,https://www.aftonbladet.se/nyheter/a/21pMoy/gangledare-haktad-for-mordforsok
2832,https://www.aftonbladet.se/nyheter/a/BJM39e/domaren-gav-igen-pa-blogg
2833,https://www.aftonbladet.se/nyheter/a/Rxj3qA/planerade-attentat-gangmedlem-haktad
2834,https://www.aftonbladet.se/nyheter/a/l1npxo/sa-googlar-svenskarna
2835,https://www.aftonbladet.se/nyheter/a/7lpXA8/tonaringar-atalas-for-kiosk-mord
2836,https://www.aftonbladet.se/nyheter/a/0EpMXA/tio-haktade-i-spelharva
2837,https://www.aftonbladet.se/nyheter/a/oREdGm/morddomd-kan-frias
2838,https://www.aftonbladet.se/nyheter/a/9mkrzw/folj-sista-dagen-i-rattegangen-har
2839,https://www.aftonbladet.se/nyheter/a/oRK6lW/18-aring-kniv-skars-i-ryggen
2840,https://www.aftonbladet.se/nyheter/a/XwMx6n/tredje-mordet-i-ar-pa-angpannegatan
2841,https://www.aftonbladet.se/nyheter/a/7lpXX4/tredje-mordet-i-ar-pa-angpannegatan
2842,https://www.aftonbladet.se/sportbladet/fotboll/a/8wGXv2/bankniva
2843,https://www.aftonbladet.se/nyheter/a/8wp2M2/seriemordare-misstanks-for-tva-nya-mord
2844,https://www.aftonbladet.se/nyheter/a/21V8RG/den-anhallne-slakt-med-fuat
2845,https://www.aftonbladet.se/nyheter/a/Kv8d4o/11-ars-fangelse-for-mord-i-rondell
2846,https://www.aftonbladet.se/nyheter/a/5Vp2xW/jelenas-mordare-inte-psykiskt-stord
2847,https://www.aftonbladet.se/nyheter/a/3jprnL/spelmisstankt-kan-ha-anstiftat-mord
2848,https://www.aftonbladet.se/nyheter/a/ka0466/ihjalbrand-mitt-i-gatan
2849,https://www.aftonbladet.se/nyheter/a/4d3nx9/en-friad-for-mord-pa-hisingen
2850,https://www.aftonbladet.se/nyheter/a/5Vp2Ge/fick-raseriutbrott-over-krock--20-arig-man-skots-ihjal
2851,https://www.aftonbladet.se/relationer/a/ng9w5B/helge-har-perverterat-hela-mitt-liv
2852,https://www.aftonbladet.se/nyheter/a/Mg7yxK/en-till-anhallen-for-balkongmordet
2853,https://www.aftonbladet.se/nyheter/a/A2bJoj/lasarnas-halsningar-till-engla
2854,https://www.aftonbladet.se/nyheter/a/0EBga2/lasarnas-halsningar-till-engla
2855,https://www.aftonbladet.se/nyheter/a/RxjvKr/polisen-i-goteborg-bekraftar-gangkrig
2856,https://www.aftonbladet.se/nyheter/a/BJxpQQ/misstankt-mord-vid-batdrama
2857,https://www.aftonbladet.se/nyheter/a/6nqEm3/22-aring-atalad-for-att-ha-avrattat-19-aring-efter-latt-krock-i-rondel
2858,https://www.aftonbladet.se/nyheter/a/XwMVQr/tio-ars-fangelse-for-mordet-i-alafors
2859,https://www.aftonbladet.se/nyheter/a/dd4AAj/rattspsykiatrisk-provning-av-jelenas-mordare
2860,https://www.aftonbladet.se/nyheter/a/wErMKP/jag-dodade-barnen
2861,https://www.aftonbladet.se/nyheter/a/gPkbk0/jelenas-mordare-far-11-ars-fangelse
2862,https://www.aftonbladet.se/nyheter/a/Rxj3BO/lackbergeffekten-slar-allt-i-fjallbacka
2863,https://www.aftonbladet.se/nyheter/a/yv5okr/yrkar-pa-livstid-for-mordforsok
2864,https://www.aftonbladet.se/nyheter/a/6nqmm0/koer-orsakar-fientlighet
2865,https://www.aftonbladet.se/nyheter/a/jP05wo/doms-till-nio-ars-fangelse-for-drap
2866,https://www.aftonbladet.se/nyheter/a/BJxgEe/starka-protester-mot-planerat-psykhem
2867,https://www.aftonbladet.se/nyheter/a/dd4Wmj/i-dag-atalas-fem-man-for-kidnappningen
2868,https://www.aftonbladet.se/nyheter/a/l1nqMk/lag-dod-i-tre-dygn
2869,https://www.aftonbladet.se/nyheter/a/VR6Wa3/sov-med-sin-doda-fru-i-tre-natter
2870,https://www.aftonbladet.se/nyheter/a/oREqEB/atta-ars-fangelse-for-manniskorov
2871,https://www.aftonbladet.se/sportbladet/fotboll/a/0Ep686/mild-tar-timeout-efter-systerns-dod-alla-hjalper-honom
2872,https://www.aftonbladet.se/nyheter/a/8wpdQ1/man-anhallen-for-angered-skotten
2873,https://www.aftonbladet.se/nyheter/a/Eox1j5/sex-domdes-for-gangmordet
2874,https://www.aftonbladet.se/sportbladet/fotboll/a/bKO0J3/guld-greppet
2875,https://www.aftonbladet.se/nyheter/a/vmr2oB/sambo-anholls-for-mord-efter-10-ar
2876,https://www.aftonbladet.se/nyheter/a/oREgnV/64-aring-kidnappad-och-inlast-i-baklucka
2877,https://www.aftonbladet.se/nojesbladet/film/a/xRr29n/som-en-pekbok
2878,https://www.aftonbladet.se/nyheter/a/WLv1BG/fangslad-bosnier-erkanner-malmomord
2879,https://www.aftonbladet.se/nyheter/a/ng1KKo/kotaran-kan-ha-dodat-fler-an-tio
2880,https://www.aftonbladet.se/nyheter/a/8wpKAA/mejade-ner-tva-man-med-automatgevar
2881,https://www.aftonbladet.se/sportbladet/a/a2Jnzd/hakan-mild-tar-time-out
2882,https://www.aftonbladet.se/nyheter/a/Kv890M/man-avrattades-vid-kortedala-torg
2883,https://www.aftonbladet.se/nyheter/a/7lpAR4/man-hittades-dod-pa-hisingen
2884,https://www.aftonbladet.se/nyheter/a/l1n5Xy/44-aring-begard-haktad-for-mord
2885,https://www.aftonbladet.se/nyheter/a/A2rM2E/tva-haktade-for-ranmord
2886,https://www.aftonbladet.se/nyheter/a/rLrjy8/friande-domar-i-mordmal-overklagas
2887,https://www.aftonbladet.se/nyheter/a/rLrJOa/sju-anhallna-efter-ranmordet
2888,https://www.aftonbladet.se/debatt/a/zLOo59/horru-anders
2889,https://www.aftonbladet.se/nyheter/a/qn6arL/sambon-gripen-for-mordet-pa-susanne
2890,https://www.aftonbladet.se/nyheter/a/Kv874M/polisen-vantar-med-forhor-av-mordare
2891,https://www.aftonbladet.se/nyheter/a/5Vp2nb/de-blir-hoga-av-slagsmal
2892,https://www.aftonbladet.se/nyheter/a/wErmG1/far-250000-for-lidande
2893,https://www.aftonbladet.se/nyheter/a/e17gb9/tjejerna-tar-over-duken
2894,https://www.aftonbladet.se/nyheter/a/zLO2Pw/sambon-gripen-for-mordet-pa-susanne
2895,https://www.aftonbladet.se/nyheter/a/1k6pvM/knivmordare-overklagar
2896,https://www.aftonbladet.se/nyheter/a/VR63Pl/24-aring-atalas-for-mordet-pa-jelena
2897,https://www.aftonbladet.se/nyheter/a/7lpAKK/aklagaren-kraver-livstid
2898,https://www.aftonbladet.se/nyheter/a/6nqAqo/nekar-till-mord-i-kortedala
2899,https://www.aftonbladet.se/nyheter/a/vmrPqB/kidnappad-man-fick-lamna-sjukhuset
2900,https://www.aftonbladet.se/nyheter/a/21pA0l/mordad-pa-oppen-gata
2901,https://www.aftonbladet.se/nyheter/a/m60o90/jag-ville-fa-henne-tyst--snabbt
2902,https://www.aftonbladet.se/nyheter/a/QlJAvQ/tredje-haktad-for-kioskmordet
2903,https://www.aftonbladet.se/debatt/a/G1xWdV/ni-pekar-ut-kandisar-med-celluliter
2904,https://www.aftonbladet.se/nyheter/a/RxjpXJ/hennes-far-hoggs-ihjal
2905,https://www.aftonbladet.se/nyheter/a/QlJ6WR/direktoren-hade-hotats-tidigare
2906,https://www.aftonbladet.se/kultur/a/m60bBl/bra-som-fan
2907,https://www.aftonbladet.se/sportbladet/hockey/a/9mp2kd/raddade-med-ett-leende
2908,https://www.aftonbladet.se/sportbladet/a/QlJVPq/raddade-med-ett-leende
2909,https://www.aftonbladet.se/nyheter/a/P3dGPX/jelenas-mordare-domd-till-elva-ar
2910,https://www.aftonbladet.se/nyheter/a/rLryW3/tva-misstankta-kvinnomord-i-goteborg
2911,https://www.aftonbladet.se/nyheter/a/ka0L36/dod-person-hittad-i-lagenhet
2912,https://www.aftonbladet.se/nyheter/a/a2JEL7/mordade-mannen-kand-hos-polisen
2913,https://www.aftonbladet.se/nyheter/a/P3d24J/tva-man-knivhogg-26-aring-till-dods
2914,https://www.aftonbladet.se/nyheter/a/zLlrp9/100-fragor-om-allt-mellan-himmel-och-jord
2915,https://www.aftonbladet.se/nyheter/a/Kv82g5/slappta-efter-forhor-om-kvinnas-dod
2916,https://www.aftonbladet.se/nyheter/a/zLO3X9/man-hittades-mordad-i-kungalv
2917,https://www.aftonbladet.se/nyheter/a/wErjO5/mordade--och-gick-till-jobbet
2918,https://www.aftonbladet.se/nyheter/a/4d3lOE/tva-begars-haktade-for-gardstensmordet
2919,https://www.aftonbladet.se/nyheter/a/5VplgO/seriemordaren-domdes--igen
2920,https://www.aftonbladet.se/nyheter/a/rLrJzl/hang-mig-som-saddam
2921,https://www.aftonbladet.se/nyheter/a/dd40gA/polismord-genom-tiderna
2922,https://www.aftonbladet.se/nyheter/a/jP0xwq/annu-en-haktad-for-gardstensmordet
2923,https://www.aftonbladet.se/nyheter/a/dd4BXj/lasarna-polisanmal-tio-aringarna
2924,https://www.aftonbladet.se/sportbladet/spel/a/oREy2j/nu-kan-du-spela-pa-ifk-rattegangen
2925,https://www.aftonbladet.se/nyheter/a/qn6XmL/sankt-straff-for-mord
2926,https://www.aftonbladet.se/nyheter/a/VR6pM6/jelenas-baneman-erkande-i-ratten
2927,https://www.aftonbladet.se/nyheter/a/4d3vE9/skars-med-kniv-i-huvudet
2928,https://www.aftonbladet.se/nyheter/kolumnister/a/1k694B/for-tjuvar-ska-galla-nolltolerans
2929,https://www.aftonbladet.se/nyheter/a/VR6pV4/knivman-gripen-i-angered
2930,https://www.aftonbladet.se/nyheter/a/p6BlOW/rattegang-om-dubbelmord-inledd
2931,https://www.aftonbladet.se/nyheter/a/OnkmxO/maktkamp-i-undre-varlden-lag-bakom-dubbelmordet
2932,https://www.aftonbladet.se/nyheter/a/7lpxj3/dubbelmordarna-skot-21-skott
2933,https://www.aftonbladet.se/nyheter/a/dd4rAj/nio-atalas-for-dubbelmord
2934,https://www.aftonbladet.se/nyheter/a/m60W9O/garderob--nej-tack
2935,https://www.aftonbladet.se/nyheter/a/l1nl39/fick-tio-ar-for-att-ha-mordat-sin-fru
2936,https://www.aftonbladet.se/debatt/a/bKOBG5/bra-tidning-men-for-lite-teknik
2937,https://www.aftonbladet.se/nyheter/a/ng1O0Q/barnflicka-hittad-dod-i-lyxvilla
2938,https://www.aftonbladet.se/debatt/a/VR6k0l/varfor-visar-ni-sa-onodiga-bilder
2939,https://www.aftonbladet.se/nyheter/a/Mg7p1r/tungt-kriminellt-natverk-avslojat
2940,https://www.aftonbladet.se/nyheter/a/wEr0En/polis-kom-over-hemligt-gangregister
2941,https://www.aftonbladet.se/nyheter/a/A2rxv5/har-grips-30-aring-efterlyst-for-mord
2942,https://www.aftonbladet.se/nyheter/a/Onke01/mordarens-forsprang
2943,https://www.aftonbladet.se/nyheter/a/OnkBz1/hon-ar-inlast-med-mordare
2944,https://www.aftonbladet.se/nyheter/a/l1n9dy/tva-anhallna-for-mordet-i-bergsjon
2945,https://www.aftonbladet.se/nyheter/a/0EpLBE/50-arig-man-gripen-misstankt-for-mord
2946,https://www.aftonbladet.se/nyheter/a/G1xwvm/26-arig-studentmordare-fick-livstid
2947,https://www.aftonbladet.se/nyheter/a/ng1vW5/mordad-hade-gangkontakter
2948,https://www.aftonbladet.se/nyheter/a/l1n42A/mordad-man-hittad-i-goteborg
2949,https://www.aftonbladet.se/nyheter/a/4d3LEo/tio-ar-for-hustrumord
2950,https://www.aftonbladet.se/nyheter/a/m60Lrg/18-forhorda-efter-mordet
2951,https://www.aftonbladet.se/nyheter/a/zLO82O/domd-till-livstid-for-dubbelmord
2952,https://www.aftonbladet.se/nyheter/a/P3dgwR/faststalld-dom-kring-dubbelmordet-i-surte
2953,https://www.aftonbladet.se/nyheter/a/0EpgwJ/allt-fler-skjuts-ihjal-i-storstaderna
2954,https://www.aftonbladet.se/nyheter/a/21pmnG/26-aring-atalad-for-mord-pa-student
2955,https://www.aftonbladet.se/nyheter/a/J1OOrP/kvinna-dodad-i-goteborg
2956,https://www.aftonbladet.se/nyheter/a/P3d4Mp/man-som-skot-hustru-ska-psykundersokas
2957,https://www.aftonbladet.se/nyheter/a/9mpz6q/misstankt-studentmordare-anmalde-sig-salv
2958,https://www.aftonbladet.se/nyheter/a/P3dpwJ/han-fortsatte-morda
2959,https://www.aftonbladet.se/nyheter/a/7lpmx4/meningen-med-lidandet
2960,https://www.aftonbladet.se/nyheter/a/zLOOM4/20-arig-kvinna-skjots-till-dods
2961,https://www.aftonbladet.se/nyheter/a/p6B1WX/nye-lasermannen-fri-efter-tre-ar
2962,https://www.aftonbladet.se/nyheter/a/p6BWvo/58-aring-atalas-for-hustrumord
2963,https://www.aftonbladet.se/nyheter/a/9mpKwq/atalad-for-mordet-pa-sin-hustru
2964,https://www.aftonbladet.se/nyheter/a/P3d9Ke/livstid-for-knivmord-pa-sambo
2965,https://www.aftonbladet.se/nyheter/a/QlJr9P/andra-barnamord-som-skakat-sverige
2966,https://www.aftonbladet.se/nyheter/a/m60R80/sex-gripna-for-dubbelmordet
2967,https://www.aftonbladet.se/nyheter/a/rLrAjl/livstid-for-surtemorden
2968,https://www.aftonbladet.se/nyheter/a/L04AX4/sju-begars-haktade-for-dubbelmordet
2969,https://www.aftonbladet.se/nyheter/a/Mg7R9E/en-anhallen-for-dubbelmordet
2970,https://www.aftonbladet.se/nyheter/a/l1n3M3/student-lag-sexmordad
2971,https://www.aftonbladet.se/nyheter/a/l1n377/juha-jag-har-haft-sju-fruar
2972,https://www.aftonbladet.se/nyheter/a/bKm9l3/offrets-film-avslojade-dubbelmordare-i-surte
2973,https://www.aftonbladet.se/nyheter/a/XwMwPW/ovanligt-manga-mord-pa-kvinnor-i-somras
2974,https://www.aftonbladet.se/nyheter/a/8wpmox/polisen-det-var-en-avrattning
2975,https://www.aftonbladet.se/nyheter/a/ka0JML/han-skot-sin-fru--och-sig-sjalv
2976,https://www.aftonbladet.se/nyheter/a/G1yo0Q/man-anmalde-sig-sjalv-for-mord-pa-hustrun
2977,https://www.aftonbladet.se/nyheter/a/4dB5kG/han-har-stor-makt-i-den-undre-varlden
2978,https://www.aftonbladet.se/nyheter/a/QlMQW4/knivdodades-infor-sin-baby
2979,https://www.aftonbladet.se/kultur/bokrecensioner/a/21pn6x/ugglan-tappar-masken
2980,https://www.aftonbladet.se/nyheter/a/P3p7dX/skulder-drev-40-aringen-till-knivoverfallet
2981,https://www.aftonbladet.se/nyheter/a/G1ydAl/mordare-fick-vard--dodade-fyra-man
2982,https://www.aftonbladet.se/nyheter/a/ddRymo/en-galning-ar-dar-inne
2983,https://www.aftonbladet.se/nyheter/a/kawAwL/han-fick-tio-ar-for-medhjalp-till-satanistmordet
2984,https://www.aftonbladet.se/nyheter/a/1kMEyW/dog-av-knivhugg--utanfor-sjukhus
2985,https://www.aftonbladet.se/nyheter/a/p6B6KG/forst-ett-skott--sedan-16-hugg
2986,https://www.aftonbladet.se/nyheter/a/L0MJJR/hittad-dod-hemma
2987,https://www.aftonbladet.se/nyheter/a/oR3r1g/mordoffret-lag-i-soffan
2988,https://www.aftonbladet.se/nyheter/a/ngyeqQ/annu-en-gripen-for-dubbelmordet-i-surte
2989,https://www.aftonbladet.se/nyheter/a/QlMGRW/tva-knivskurna-vid-bankkontor
2990,https://www.aftonbladet.se/debatt/a/KvM0Mo/ett-svek-mot-mordoffren
2991,https://www.aftonbladet.se/nyheter/a/a2lgRL/forsvarare-lanserade-ny-teori-om-bobbys-dod
2992,https://www.aftonbladet.se/nyheter/kolumnister/a/KvMQvG/en-svensk-doktor-uppfann-varldens-forsta-brevbomb
2993,https://www.aftonbladet.se/nyheter/a/4dB9oe/bobbys-mamma-ska-psykundersokas
2994,https://www.aftonbladet.se/kultur/a/QlJRBR/jag-har-nog-en-ratt-morbid-sida
2995,https://www.aftonbladet.se/nyheter/a/Rxz0vO/dod-man-dumpad-utanfor-akuten
2996,https://www.aftonbladet.se/nyheter/a/zLA24w/misstankt-mord-var-overdos
2997,https://www.aftonbladet.se/nyheter/a/ddRegq/fa-kan-utfora-den-har-typen-av-brott
2998,https://www.aftonbladet.se/nyheter/a/gPwmBB/man-haktad-for-dubbelmordet-i-surte
2999,https://www.aftonbladet.se/nyheter/a/G1yRy4/dod-kvinna-blev-inte-mordad
3000,https://www.aftonbladet.se/nyheter/a/4dBw2V/dod-man-dumpades-pa-akuten-i-molndal
3001,https://www.aftonbladet.se/nyheter/a/wEg2Ed/kvinna-tros-mordad-i-goteborg
3002,https://www.aftonbladet.se/nyheter/a/8wqMJ2/polisen-vi-tror-att-hon-mordades
3003,https://www.aftonbladet.se/ledare/a/9m37v9/demokratiska-muslimer-drabbas-av-extremismen
3004,https://www.aftonbladet.se/kultur/bokrecensioner/a/rLPjd3/winter-missar-pappaledighet
3005,https://www.aftonbladet.se/nyheter/kolumnister/a/A2vanx/politiker-kan-inte-langre-bara-neka
3006,https://www.aftonbladet.se/nyheter/a/Eoyr0G/torterades-med-elstotar
3007,https://www.aftonbladet.se/nyheter/a/oR3GXa/styvpappan-slapp-mig-fri
3008,https://www.aftonbladet.se/nyheter/a/5VEdmW/hon-maste-ta-sitt-straff
3009,https://www.aftonbladet.se/nyheter/a/kawz0A/foraldrarna-anmalde-tioaringen-forsvunnen
3010,https://www.aftonbladet.se/nyheter/a/3jMgzA/skot-genom-dorren--grannen-dog
3011,https://www.aftonbladet.se/nyheter/a/0EV7Q6/mamman-och-styvpappan-haktades-idag
3012,https://www.aftonbladet.se/nyheter/a/OnoBVw/mamman-brot-ihop
3013,https://www.aftonbladet.se/nyheter/a/OnoBd3/anhoriga-misstanks-ha-mordat-pojke
3014,https://www.aftonbladet.se/nyheter/a/EoyAyA/de-levde-i-skrack
3015,https://www.aftonbladet.se/nojesbladet/a/2150bB/historien-ar-framtiden-pa-bio
3016,https://www.aftonbladet.se/nyheter/a/Rxz2wx/nytt-mord-i-slaktfejd
3017,https://www.aftonbladet.se/nyheter/a/zLAJdv/han-far-stada-upp-efter-vara-politiker
3018,https://www.aftonbladet.se/nyheter/a/4dBA4G/pappan-har-dog-bobby
3019,https://www.aftonbladet.se/nyheter/a/xRmWqX/kropp-hittad-i-sjo-utanfor-jonkoping
3020,https://www.aftonbladet.se/nyheter/a/QlM24q/man-mordad-i-molndal
3021,https://www.aftonbladet.se/sportbladet/a/0EVy4o/royal-league--en-korkad-ide
3022,https://www.aftonbladet.se/nyheter/a/bKmoye/svenska-mordutredare-horde-misstankt-i-kina
3023,https://www.aftonbladet.se/nyheter/a/A2vV3M/det-ar-roligare-att-vara-pa-fel-sida-av-lagen
3024,https://www.aftonbladet.se/kultur/a/8wq1aW/karlek-kval-och-buskis
3025,https://www.aftonbladet.se/nyheter/a/KvM12G/tio-ars-fangelse-for-mord-med-ghb-drink
3026,https://www.aftonbladet.se/nyheter/a/215XgG/drogade-och-knivskar-taxichauffor--far-atta-ar
3027,https://www.aftonbladet.se/nyheter/a/L0MqPx/pappan-mamman-och-sonen-haktade-for-mordet-i-hogsby
3028,https://www.aftonbladet.se/nyheter/a/e1MeeK/sybutiksmordet-anhallna-kvinnan-slapptes-i-dag
3029,https://www.aftonbladet.se/nyheter/a/QlMEGJ/mordade-tre--jagas-i-sverige
3030,https://www.aftonbladet.se/nyheter/a/J1b2O7/de-vagade-ta-kampen-mot-mc-ganget
3031,https://www.aftonbladet.se/relationer/a/l1wmy3/de-kranks-de-hotas-de-dodas
3032,https://www.aftonbladet.se/nyheter/a/J1bGjJ/man-dog-pa-stokig-nyarsnatt
3033,https://www.aftonbladet.se/nyheter/a/vmg9yj/tio-ars-fangelse-for-ghb-mordet
3034,https://www.aftonbladet.se/nyheter/a/jPQmaA/pia-min-syster-lag-mordad-pa-sparet
3035,https://www.aftonbladet.se/nyheter/a/8wqOLG/isabella-21-dodade-kaj-med-ghb-drink
3036,https://www.aftonbladet.se/kultur/a/QlMKy8/heja-bush--eller
3037,https://www.aftonbladet.se/nyheter/a/4dBWda/mordarens-vikt-230-kg
3038,https://www.aftonbladet.se/nyheter/a/7l3RP4/allt-fler-vapenbeslag
3039,https://www.aftonbladet.se/nyheter/a/Mgnjwo/tva-gripna-for-taxiattack
3040,https://www.aftonbladet.se/nyheter/a/3jMmMX/kvinna-i-goteborg-atalas-for-giftmord
3041,https://www.aftonbladet.se/nyheter/a/p6PreE/flickvan-nekar-till-mordet
3042,https://www.aftonbladet.se/nyheter/a/KvMj9G/mordad--med-ghb
3043,https://www.aftonbladet.se/sportbladet/fotboll/a/4dBRe9/olme-drommer-om-sjunde-himlen
3044,https://www.aftonbladet.se/nyheter/a/RxzmLJ/pappan-han-ger-aldrig-upp
3045,https://www.aftonbladet.se/nyheter/a/5VEWyz/mordaren-vi-gor-som-vi-vill
3046,https://www.aftonbladet.se/kultur/a/0EVWd0/vem-mordade-deckarna
3047,https://www.aftonbladet.se/kultur/a/p6P9Lj/vi-anklagar
3048,https://www.aftonbladet.se/nyheter/a/3jMpbL/tonarsparet-planerade-morden-i-veckor
3049,https://www.aftonbladet.se/nyheter/a/qnP6Mw/tonarspar-atalas-for-mord
3050,https://www.aftonbladet.se/nyheter/a/XwjMA7/planerade-doda-sex
3051,https://www.aftonbladet.se/debatt/a/8wqp8G/vad-har-poker-med-sport-att-gora
3052,https://www.aftonbladet.se/nyheter/a/Onoodb/pojkvannen-giftmordad-nar-han-sov
3053,https://www.aftonbladet.se/nyheter/a/ddRmeq/han-kan-morda-igen
3054,https://www.aftonbladet.se/ledare/a/qnPP3L/mord-borjar-inte-med-slag-mord-borjar-med-ord
3055,https://www.aftonbladet.se/kultur/bokrecensioner/a/G1yyVm/du-kan-aldrig-fly-ditt-forflutna
3056,https://www.aftonbladet.se/nyheter/a/yvE7kA/polisen-kande-till-mordplaner
3057,https://www.aftonbladet.se/nyheter/a/qnP1z0/hjalpte-mordare-fly--fick-ett-ars-fangelse
3058,https://www.aftonbladet.se/nyheter/a/Rxzy1r/idrottsstjarnan-haktad-for-flykthjalp
3059,https://www.aftonbladet.se/nyheter/a/KvMzG4/hon-visar-inte-anger
3060,https://www.aftonbladet.se/nyheter/a/3jM96q/forrymd-mordare-gripen
3061,https://www.aftonbladet.se/nyheter/a/kawR8B/han-hotade-med-pistolen
3062,https://www.aftonbladet.se/nyheter/a/OnorkA/tonarspar-misstanks-ha-slagit-ihjal-mamman
3063,https://www.aftonbladet.se/nyheter/a/6n3wQ0/norrkopingsflicka-skots-med-86-skott
3064,https://www.aftonbladet.se/nyheter/a/ddRdEz/pappan-jag-visste-att-min-son-var-helt-oskyldig
3065,https://www.aftonbladet.se/nyheter/a/9mzjLq/inget-mord-bakom-dodsfall-pa-hisingen
3066,https://www.aftonbladet.se/nyheter/a/8wqJOA/de-mordade-for-sin-karlek
3067,https://www.aftonbladet.se/kultur/a/A2vbRM/ingen-ar-utan-skuld
3068,https://www.aftonbladet.se/nyheter/a/bKmK2e/misstankte-35-aringen-slapptes-fri
3069,https://www.aftonbladet.se/nyheter/a/kawaRA/mamma-haktad--forsokte-morda-sin-son
3070,https://www.aftonbladet.se/nyheter/a/EoQ0Oj/hundratals-grova-brottslingar-ville-jobba-med-barn
3071,https://www.aftonbladet.se/nyheter/a/EoQd4l/polisen-de-ar-farliga
